filename,label,cell_a,cell_b,cell_c,angle_alpha,angle_beta,angle_gamma,cell_volume,cell_a_over_b,cell_a_over_c,cell_b_over_c,cell_abc_mean,cell_abc_std,cell_abc_cv,cell_abc_max,cell_abc_min,cell_abc_range,cell_abc_geo_mean,cell_ab_equal,cell_ac_equal,cell_bc_equal,cell_abc_equal,soft_eq_ab,soft_eq_ac,soft_eq_bc,soft_eq_abc,cos_alpha,cos_beta,cos_gamma,angle_dev90_alpha,angle_dev90_beta,angle_dev90_gamma,angle_dev90_sum,angle_dev90_max,angle_dev120_gamma,angle_all_90,angle_alpha_beta_eq,angle_mean,angle_std,score_cubic,score_hexagonal,score_tetragonal,score_orthorhombic,score_monoclinic,log_cell_volume,cbrt_cell_volume,parent_sg_number,parent_crystal_system,parent_sg_normalized,parent_sg_centrosymmetric,parent_pg_order,parent_sg_log,cs_is_1,cs_is_2,cs_is_3,cs_is_4,cs_is_5,cs_is_6,cs_is_7,cs_low_sym,cs_mid_sym,cs_high_sym,cs_has_hex,cs_is_cubic,cs_x_soft_eq_ab,cs_x_soft_eq_abc,cs_x_angle_dev90,cs_x_score_cubic,cs_x_score_hex,cs_x_pg_order,num_atoms,num_unique_elements,atoms_per_element,composition_complexity,occupancy_mean,occupancy_min,occupancy_std,has_partial_occ,frac_partial_sites,total_mass,n_magnetic_elements,n_rare_earth_elements,n_transition_metal_elements,frac_magnetic_elements,frac_rare_earth_elements,frac_transition_metal,atomic_number_mean,atomic_number_max,atomic_number_min,atomic_number_range,atomic_weight_mean,atomic_weight_std,atomic_weight_max,atomic_weight_min,atomic_weight_range,en_pauling_mean,en_pauling_std,en_pauling_max,en_pauling_min,en_pauling_range,atomic_radius_mean,atomic_radius_std,atomic_radius_max,atomic_radius_min,atomic_radius_range,electron_affinity_mean,electron_affinity_std,electron_affinity_max,electron_affinity_min,electron_affinity_range,vdw_radius_mean,vdw_radius_std,vdw_radius_max,vdw_radius_min,vdw_radius_range,dipole_polarizability_mean,dipole_polarizability_std,dipole_polarizability_max,dipole_polarizability_min,dipole_polarizability_range,ionization_e1_mean,ionization_e1_std,ionization_e1_max,ionization_e1_min,ionization_e1_range,group_id_mean,group_id_std,group_id_max,group_id_min,group_id_range,period_mean,period_std,period_max,period_min,period_range,density,log_density,density_per_atom,volume_per_atom,volume_per_element,mass_per_atom,has_magnetic_elem,has_rare_earth,has_tm_and_re,transition_temp_numeric,transition_temp_type,log_transition_temp,sqrt_transition_temp,transition_temp_sq,transition_temp_normed,temp_lt_50K,temp_50_150K,temp_150_300K,temp_300_600K,temp_gt_600K,temp_x_cs,temp_x_pg_order,temp_x_n_mag,temp_x_frac_mag,temp_x_density,temp_x_atomic_wt,temp_x_en,temp_x_nat,temp_x_score_cub,temp_x_score_hex,temp_x_score_tet,temp_x_volume,temp_x_vol_pa,n_mag_x_cs,n_mag_x_score_cub,n_mag_x_score_hex,n_mag_x_pg_order,n_mag_per_volume,density_x_cs,density_x_pg_order,n_3d_tm,n_4d5d_tm,n_4f_re,n_5f_act,has_3d,has_4d5d,has_4f,has_5f,has_3d_and_4f,has_3d_and_4d5d,n_mag_types,weighted_mag_count,soc_proxy_sum,soc_proxy_max,soc_proxy_mean,has_strong_soc,soc_x_n_mag,max_period,mean_period,n_heavy_mag,has_heavy_mag,sg_in_frustrated,sg_in_hexagonal,sg_in_trigonal,sg_in_cubic_hi,sg_bin,frustration_index,frustration_composite,c_over_a,b_over_a,cubic_deviation,cell_elongation,hex_ca_ideal_dev,angle_dev_90,max_angle_dev,is_right_angle,vol_per_atom,atom_density,frustrated_x_soc,frustrated_x_4f,fi_x_soc,fi_x_heavy,multi_type_x_fi
1.274_DyFeWO6.mcif,1k,10.97206,10.36716,14.6739,90.0,90.0,90.0,1669.1429412286757,1.0583477055376451,0.7477262349649565,0.7065033835104162,12.004373333333334,1.903725377697342,0.1585859856801151,14.6739,10.36716,4.30674,11.862180005552556,0.0,0.0,0.0,0.0,0.9716531344645374,0.8556560175616099,0.8280128716664545,0.6884106065458367,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.6884106058574261,0.0313436494978449,0.9716531334928842,0.999999999,0.999999999,7.420065564828962,11.862180005552556,33.0,3,0.1434782608695652,0,8,3.49650756146648,0,0,1,0,0,0,0,0,1,0,0,0,2.9149594033936124,2.06523181963751,0.0,2.065231817572278,0.0940309484935348,24,18,4,4.5,0.2222222222222222,1.0,1.0,0.0,0,0.0,996.3580000000004,4,2,4,0.2222222222222222,0.1111111111111111,0.2222222222222222,23.77777777777778,74.0,8.0,66.0,55.35322222222222,64.36187168188214,183.84,15.999,167.841,2.8211111111111107,0.8882497702341317,3.44,1.22,2.22,90.0,43.65266951236265,175.0,60.0,115.0,1.1206601111111112,0.5076295220787814,1.4611135,0.151,1.3101135,173.88888888888889,31.60325034072865,231.0,152.0,79.0,36.08888888888888,51.08149141746058,163.0,5.3,157.7,11.490432122222222,3.0550990922958454,13.618055,5.939061,7.678994,13.75,3.929058411375428,16.0,6.0,10.0,3.111111111111111,1.6629588385661962,6.0,2.0,4.0,0.5969279055672545,-0.5159589340756335,0.033162661420403,92.73016340159307,417.2857353071689,55.35322222222224,1,1,1,18.0,0.0,2.9444389791664403,4.242640687119285,324.0,0.018,1.0,0.0,0.0,0.0,0.0,54.0,144.0,72.0,4.0,10.74470230021058,996.358,50.78,324.0,12.391390905433669,0.5641856909612093,17.489756402871915,30044.572942116163,1669.1429412286757,12,2.7536424234297043,0.1253745979913798,32,0.0023964394547632,1.7907837167017635,4.775423244538036,1,1,1,0,1,1,1,0,1,1,3,14.0,14,7,4.666666666666667,1,42,6,5.333333333333333,2,1,0,0,0,0,0,0,1,1.3373878741697194,0.9448690582311007,0.15858598568011512,1.4154213881703936,0.2956121258302806,0.0,0.0,1,92.73016340159309,0.010783977546434693,0,0,0,0,0
1.275_Ba6Co6ClO15.5.mcif,1k,5.671,5.671,28.912,90.0,90.0,120.0,805.2450456956572,0.9999999998236644,0.1961469286041731,0.1961469286041731,13.418,10.955912467704367,0.8165086053724743,28.912,5.671,23.241,9.76035940442831,1.0,0.0,0.0,0.0,1.0,0.3279646069072096,0.3279646069072096,0.1075607833838005,6.123233995736766e-17,6.123233995736766e-17,-0.4999999999999998,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,100.0,14.142135623730953,0.003469702689688,0.999999999,0.0322580645150884,0.0322580645150884,0.999999999,6.6911466356877645,9.303421278306,187.0,6,0.8130434782608695,0,24,5.231108616854587,0,0,0,0,0,1,0,0,0,1,1,0,6.0,0.6453647003028032,180.0,0.0208182161381285,5.999999994,144,12,4,3.0,0.3333333333333333,0.9363833333333332,0.3333,0.1827971317851811,1,0.25,825.553582,3,0,3,0.25,0.0,0.25,29.5,56.0,8.0,48.0,68.79613183333335,51.1043582798737,137.327,15.999,121.328,2.176666666666667,1.0892301052680384,3.44,0.89,2.55,133.75,64.10034451285475,215.0,60.0,155.0,1.0018690316666663,0.9550612772590712,3.612725,0.14462,3.468105,204.58333333333331,48.37778128668389,268.0,152.0,116.0,107.39999999999998,117.94045107595612,272.0,5.3,266.7,9.327461783333332,3.66200561159382,13.618055,5.2116646,8.4063904,9.666666666666666,6.128258770283413,17.0,2.0,15.0,3.9166666666666665,1.6562172428626494,6.0,2.0,4.0,1.0252203182284694,0.0249075341062286,0.0854350265190391,67.10375380797143,201.3112614239143,68.79613183333333,1,0,0,135.0,0.0,4.912654885736052,11.61895003862225,18225.0,0.135,0.0,1.0,0.0,0.0,0.0,810.0,3240.0,405.0,33.75,138.40474296084338,9287.477797500002,293.8500000000001,1620.0,0.4684098631078924,134.99999986499998,4.35483870953694,108708.08116891372,9059.006764076144,18,0.0104091080690642,2.999999997,72,0.0037255739927071,6.151321909370816,24.605287637483265,1,0,0,0,1,0,0,0,0,0,1,12.0,2,2,2.0,0,2,4,4.0,0,0,1,1,0,0,3,3,5,5.098219008094124,0.9999999998236643,0.8165086053724743,5.098219008094124,3.465219008094124,10.0,30.0,0,67.10375380797143,0.014902295970828497,2,0,6,0,3
1.277_LiFeCr4O8.mcif,1k,8.2778,8.2778,8.2778,90.0,90.0,90.0,567.2111867749519,0.999999999879195,0.999999999879195,0.999999999879195,8.2778,0.0,0.0,8.2778,8.2778,0.0,8.2778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.999999999,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.340731697828348,8.2778,216.0,7,0.9391304347826088,0,48,5.375278407684165,0,0,0,0,0,0,1,0,0,1,0,1,7.0,7.0,0.0,6.999999992999999,0.2258064516056191,336,5,4,1.25,0.8,1.0,1.0,0.0,0,0.0,146.7791,2,0,2,0.4,0.0,0.4,13.8,26.0,3.0,23.0,29.35582,20.36436693269889,55.845,6.94,48.905,2.27,0.9967547341246992,3.44,0.98,2.46,109.0,40.049968789001575,145.0,60.0,85.0,0.8714552,0.5139797774485491,1.4611135,0.151,1.3101135,179.2,23.75205254288564,206.0,152.0,54.0,63.94250000000001,58.78584204551297,164.1125,5.3,158.8125,9.4593606192,3.4874224749920923,13.618055,5.391714996,8.226340004,9.4,5.851495535331118,16.0,1.0,15.0,2.8,0.9797958971132712,4.0,2.0,2.0,0.2587732813144188,-1.351802962355792,0.0517546562628837,113.44223735499038,141.80279669373795,29.35582,1,0,0,94.0,0.0,4.553876891600541,9.69535971483266,8836.0,0.094,0.0,1.0,0.0,0.0,0.0,658.0,4512.0,188.0,37.6,24.32468844355537,2759.44708,213.38,470.0,93.999999906,3.032258064418314,93.999999906,53317.85155684548,10663.570311369096,14,1.999999998,0.0645161290301769,96,0.003526023545783,1.811412969200932,12.421117503092104,2,0,0,0,1,0,0,0,0,0,1,5.0,2,1,1.0,0,4,4,4.0,0,0,1,0,0,1,4,3,5,0.999999999879195,0.999999999879195,0.0,0.999999999879195,0.633000000120805,0.0,0.0,1,113.44223735499038,0.008815058864457503,2,0,3,0,3
1.278_Cu(NCS)2.mcif,1k,5.6564,6.9332,12.1354,34.24,82.37,70.04,241.43736498504816,0.815842612240258,0.4661074212250022,0.5713202695773258,8.241666666666667,2.8021924765361064,0.3400031315910337,12.1354,5.6564,6.479000000000001,7.807451815255926,0.0,0.0,0.0,0.0,0.8985829573696874,0.6358434784768352,0.7271850057305106,0.4154830529043739,0.8266879645273554,0.1327753713472179,0.3413640308231509,55.76,7.6299999999999955,19.959999999999997,83.35,55.76,49.96,0.0,0.0,62.21666666666668,20.41286576864917,0.0049257030574919,0.0078581806503002,0.0106530285401189,0.0118553645523194,0.0,5.486610081213496,6.226846513694792,2.0,1,0.008695652173913,1,2,0.6931471805599453,1,0,0,0,0,0,0,1,0,0,0,0,0.8985829573696874,0.4154830529043739,83.35,0.0049257030574919,0.0078581806503002,2,4,4,1.0,1.0,1.0,1.0,0.0,0,0.0,121.624,0,0,1,0.0,0.0,0.25,14.5,29.0,6.0,23.0,30.406,20.665784173362503,63.546,12.011,51.535,2.5175,0.4059787556018172,3.04,1.9,1.14,92.5,27.95084971874737,135.0,65.0,70.0,0.7935557575000001,1.310878289598013,2.07710403,-1.4,3.47710403,175.25,14.922717580923388,196.0,155.0,41.0,21.15,15.262453931134402,46.5,7.4,39.1,10.970202,2.433128034091506,14.53413,7.72638,6.80775,14.0,1.8708286933869709,16.0,11.0,5.0,2.75,0.82915619758885,4.0,2.0,2.0,0.5037496992544298,-0.6856757627349613,0.1259374248136074,60.35934124626204,60.35934124626204,30.406,0,0,0,12.0,0.0,2.5649493574615367,3.4641016151377544,144.0,0.012,1.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,6.044996391053157,364.872,30.21,48.0,0.0591084366899037,0.0942981678036025,0.1278363424814275,2897.248379820578,724.3120949551445,0,0.0,0.0,0,0.0,0.5037496992544298,1.0074993985088596,1,0,0,0,1,0,0,0,0,0,1,1.0,1,1,1.0,0,1,4,4.0,0,0,0,0,0,0,0,0,0,2.145428187160486,1.2257266103483264,0.34000313159103374,2.145428187160486,0.5124281871604861,27.78333333333333,55.76,0,60.35934124626204,0.016567443901020513,0,0,0,0,0
1.279_Ho2Cu2O5.mcif,1k,10.8096,6.9924,12.4735,90.0,90.0,90.0,942.81008425344,1.5459069845051905,0.8666052029609488,0.5605804304677452,10.091833333333334,2.2944870223114258,0.2273607724480915,12.4735,6.9924,5.4811,9.805612792848038,0.0,0.0,0.0,0.0,0.7855746545452436,0.928536148539991,0.7184255544455471,0.5240443593185918,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.5240443587945475,0.0253411178877387,0.7855746537596688,0.999999999,0.999999999,6.848864867073335,9.805612792848038,33.0,3,0.1434782608695652,0,8,3.49650756146648,0,0,1,0,0,0,0,0,1,0,0,0,2.356723963635731,1.5721330779557756,0.0,1.5721330763836423,0.0760233536632163,24,18,3,6.0,0.1666666666666666,1.0,1.0,0.0,0,0.0,1073.8953200000003,4,4,4,0.2222222222222222,0.2222222222222222,0.2222222222222222,25.77777777777778,67.0,8.0,59.0,59.66085111111112,59.37199241233969,164.93033,15.999,148.93133,2.6066666666666665,0.958088374490231,3.44,1.23,2.21,102.22222222222224,49.05275567698692,175.0,60.0,115.0,1.3965096428571429,0.1021476671017832,1.4611135,1.235,0.2261134999999998,179.11111111111111,32.36062231390505,230.0,152.0,77.99999999999997,49.94444444444444,63.65263564607013,165.0,5.3,159.7,10.620670555555556,3.3990218000857286,13.618055,6.0215,7.596555,14.571428571428571,2.258769757263128,16.0,11.0,5.0,3.333333333333333,1.632993161855452,6.0,2.0,4.0,1.1390367349012391,0.1301829358336727,0.0632798186056244,52.37833801407999,314.27002808448,59.66085111111113,1,1,1,13.0,0.0,2.6390573296152584,3.605551275463989,169.0,0.013,1.0,0.0,0.0,0.0,0.0,39.0,104.0,52.0,2.888888888888889,14.807477553716108,775.5910644444444,33.88666666666666,234.0,6.812576664329117,0.3294345325406042,10.212470498875694,12256.531095294718,680.9183941830399,12,2.09617743517819,0.1013644715509551,32,0.0042426359951032,3.417110204703717,9.112293879209911,1,0,1,0,1,0,1,0,1,0,2,16.0,8,7,4.0,1,16,6,5.0,1,1,0,0,0,0,0,0,1,1.1539279898281225,0.6468694493184882,0.22736077244809152,1.7838653392563546,0.4790720101718775,0.0,0.0,1,52.37833801408,0.019091861977964756,0,0,0,0,0
1.27_TaFe1+yTe3.mcif,1k,14.8524,3.6374,19.985,90.0,109.17,90.0,1019.8025294107748,4.083246273689106,0.7431773830000912,0.1820065048695518,12.824933333333334,6.826124925770274,0.5322542229125052,19.985,3.6374,16.3476,10.258817028636445,0.0,0.0,0.0,0.0,0.3934493613022612,0.8526698318516115,0.3079619344644082,0.1033158091118007,6.123233995736766e-17,-0.3283721273696885,6.123233995736766e-17,0.0,19.17,0.0,19.17,19.17,30.0,0.0,0.0,96.39,9.036824663564078,0.0051222513191213,0.007842323326578,0.0195066614418817,0.0495785820500952,0.0,6.927364288918798,10.06557745112824,11.0,2,0.0478260869565217,1,4,2.3978952727983707,0,1,0,0,0,0,0,1,0,0,0,0,0.7868987226045225,0.2066316182236015,38.34,0.0102445026382427,0.015684646653156,8,6,3,2.0,0.5,0.8620000000000001,0.172,0.308577380894971,1,0.1666666666666666,675.4378800000001,2,0,3,0.3333333333333333,0.0,0.5,46.833333333333336,73.0,26.0,47.0,112.57298000000002,44.325854701314,180.94788,55.845,125.10288,1.91,0.2195449840010015,2.1,1.5,0.6000000000000001,140.83333333333334,1.863389981249825,145.0,140.0,5.0,1.089438,0.8832790883090124,1.970876,0.151,1.819876,208.0,6.32455532033677,222.00000000000003,204.0,18.00000000000003,52.0,14.560219778561036,74.0,38.0,36.0,8.397321866666667,0.6236799156724694,9.009808,7.549571,1.4602369999999991,11.5,4.609772228646444,16.0,5.0,11.0,4.833333333333333,0.6871842709362768,6.0,4.0,2.0,0.6623222246666294,-0.4120030972572558,0.1103870374444382,169.96708823512913,339.93417647025825,112.57298000000002,1,0,0,178.0,0.0,5.187385805840755,13.341664064126334,31684.0,0.178,0.0,0.0,1.0,0.0,0.0,356.0,712.0,356.0,59.33333333333333,117.89335599066004,20037.99044,339.98,1068.0,0.911760734803608,1.3959335521308869,3.4721857366549487,181524.85023511792,30254.141705852984,4,0.0102445026382427,0.015684646653156,8,0.0019611639923619,1.3246444493332588,2.649288898666517,1,0,0,0,1,0,0,0,0,0,1,1.0,1,1,1.0,0,1,4,4.0,0,0,0,0,0,0,0,0,0,1.345573779231264,0.24490318061425068,0.5322542229125052,5.494309120389754,0.2874262207687359,6.390000000000001,19.17,0,169.96708823512913,0.0058834919770857025,0,0,0,0,0
1.280_Yb2Cu2O5.mcif,1k,10.729,6.871,24.7062,90.0,90.0,90.0,1821.3153448458,1.561490321414424,0.4342634642140732,0.2781083290721314,14.102066666666667,7.661887226757879,0.5433166221178855,24.7062,6.871,17.8352,12.212232076476656,0.0,0.0,0.0,0.0,0.7807954545579094,0.6055560572649354,0.435187413721445,0.2057633184885798,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.2057633182828165,0.0251869501462168,0.7807954537771139,0.999999999,0.999999999,7.507314235984951,12.212232076476656,33.0,3,0.1434782608695652,0,8,3.49650756146648,0,0,1,0,0,0,0,0,1,0,0,0,2.3423863636737283,0.6172899554657396,0.0,0.6172899548484496,0.0755608504386505,24,18,3,6.0,0.1666666666666666,1.0,1.0,0.0,0,0.0,1106.3540000000005,4,4,4,0.2222222222222222,0.2222222222222222,0.2222222222222222,26.444444444444443,70.0,8.0,62.0,61.46411111111112,62.57851929544094,173.045,15.999,157.046,3.0,0.6957010852370434,3.44,1.9,1.54,102.22222222222224,49.05275567698692,175.0,60.0,115.0,1.0817297222222222,0.5957498143759262,1.4611135,-0.02,1.4811135,178.22222222222223,30.975896643027227,226.0,152.0,73.99999999999997,44.16666666666666,53.28195441860844,139.0,5.3,133.7,10.672372777777776,3.3297342897737447,13.618055,6.25416,7.363895,14.571428571428571,2.258769757263128,16.0,11.0,5.0,3.333333333333333,1.632993161855452,6.0,2.0,4.0,0.6074478003663164,-0.4984890327821615,0.0337471000203509,101.18418582476666,607.1051149486,61.46411111111112,1,1,1,8.5,0.0,2.2512917986064958,2.9154759474226504,72.25,0.0085,1.0,0.0,0.0,0.0,0.0,25.5,68.0,34.0,1.8888888888888888,5.163306303113689,522.4449444444444,25.5,153.0,1.7489882054039407,0.2140890762428432,6.636761357105468,15481.1804311893,860.0655795105166,12,0.8230532731312662,0.1007478005848674,32,0.0021962149560314,1.8223434010989488,4.859582402930531,1,0,1,0,1,0,1,0,1,0,2,14.0,7,6,3.5,1,14,6,5.0,1,1,0,0,0,0,0,0,1,2.302749557060048,0.6404138316114817,0.5433166221178855,3.595721146325757,0.6697495570600478,0.0,0.0,1,101.18418582476666,0.009882967302141714,0,0,0,0,0
1.281_YBaCuFeO5.mcif,1k,7.7414,7.7414,15.3422,90.0,90.0,90.0,919.446906949112,0.9999999998708244,0.5045821329076284,0.5045821329076284,10.275,3.5830514816284738,0.3487154726306334,15.3422,7.7414,7.6008,9.723938842055825,1.0,0.0,0.0,0.0,1.0,0.6707272695909334,0.6707272695909334,0.4498750701729087,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4498750697230336,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.823772301158268,9.723938842055825,99.0,4,0.4304347826086956,0,16,4.59511985013459,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.7995002806916347,0.0,1.7995002788921344,0.1290322580603538,64,9,5,1.8,0.5555555555555556,1.0,1.0,0.0,0,0.0,425.61884000000015,1,1,3,0.1111111111111111,0.1111111111111111,0.3333333333333333,21.11111111111111,56.0,8.0,48.0,47.29098222222222,40.922173377200274,137.327,15.999,121.328,2.5600000000000005,1.0233387622005834,3.44,0.89,2.55,107.77777777777776,57.64407607181192,215.0,60.0,155.0,1.0159097222222222,0.5820271252232299,1.4611135,0.14462,1.3164935,184.44444444444449,40.85505846855608,268.0,152.0,116.0,63.22222222222222,88.44411641480207,272.0,5.3,266.7,10.5720053,3.485097880539735,13.618055,5.2116646,8.4063904,11.555555555555555,5.539978161030183,16.0,2.0,14.0,3.2222222222222223,1.4740554623801776,6.0,2.0,4.0,0.4629074683738716,-0.7702280971932912,0.0514341631526524,102.16076743879022,183.8893813898224,47.29098222222224,1,1,1,446.0,0.0,6.102558594613569,21.118712081942878,198916.0,0.446,0.0,0.0,0.0,1.0,0.0,1784.0,7136.0,446.0,49.55555555555555,206.4567308947468,21091.778071111108,1141.7600000000002,4014.0,200.64428109647295,14.387096773729448,445.999999554,410073.3204993039,45563.70227770044,4,0.4498750697230336,0.0322580645150884,16,0.0010876103801558,1.8516298734954864,7.406519493981946,2,0,0,0,1,0,0,0,0,0,1,2.0,2,1,1.0,0,4,4,4.0,0,0,0,0,0,0,1,1,1,1.981837910199468,0.9999999998708244,0.3487154726306334,1.981837910199468,0.3488379101994681,0.0,0.0,1,102.16076743879022,0.009788493421402217,0,0,1,0,1
1.282_YBaCuFeO5.mcif,1k,7.7502,7.7502,15.358,90.0,90.0,90.0,922.4874854143202,0.9999999998709712,0.504636020282287,0.504636020282287,10.286133333333334,3.586351313274011,0.3486588396927921,15.358,7.7502,7.6078,9.734645955532942,1.0,0.0,0.0,0.0,1.0,0.6707748764650308,0.6707748764650308,0.4499389348966772,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4499389344467382,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.827073809876127,9.734645955532942,123.0,4,0.5347826086956522,1,16,4.812184355372417,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.799755739586709,0.0,1.799755737786953,0.1290322580603538,64,7,5,1.4,0.7142857142857143,0.8571428571428571,0.5,0.2258769757263128,1,0.2857142857142857,393.62084,1,1,3,0.1428571428571428,0.1428571428571428,0.4285714285714285,24.857142857142858,56.0,8.0,48.0,56.231548571428576,42.34839527389621,137.327,15.999,121.328,2.3085714285714287,1.030512058173419,3.44,0.89,2.55,121.42857142857144,58.59755514855339,215.0,60.0,155.0,0.8887086428571428,0.6022726673459285,1.4611135,0.14462,1.3164935,193.7142857142857,41.944569836577294,268.0,152.0,116.0,79.77142857142856,93.9408280976566,272.0,5.3,266.7,9.701705385714286,3.493961607383776,13.618055,5.2116646,8.4063904,10.285714285714286,5.674864018868916,16.0,2.0,14.0,3.571428571428572,1.4982983545287878,6.0,2.0,4.0,0.4266950459747556,-0.8516856989452087,0.0609564351392508,131.78392648776003,184.49749708286404,56.231548571428576,1,1,1,441.0,0.0,6.091309882077698,21.0,194481.0,0.441,0.0,0.0,0.0,1.0,0.0,1764.0,7056.0,441.0,63.0,188.1725152748672,24798.112920000003,1018.08,3087.0,198.4230700910116,14.225806451154003,440.999999559,406816.9810677152,58116.71158110217,4,0.4499389344467382,0.0322580645150884,16,0.001084025545941,1.7067801838990224,6.82712073559609,2,0,0,0,1,0,0,0,0,0,1,2.0,2,1,1.0,0,4,4,4.0,0,0,0,0,0,0,2,1,1,1.981626280356426,0.9999999998709711,0.3486588396927921,1.981626280356426,0.34862628035642595,0.0,0.0,1,131.78392648776003,0.0075881788215870095,0,0,1,0,1
1.285_YBaCuFeO5.mcif,1k,7.7396,7.7396,15.2922,90.0,90.0,90.0,916.024313864352,0.9999999998707944,0.5061142281355127,0.5061142281355127,10.257133333333334,3.560329783726345,0.3471076827878391,15.2922,7.7396,7.552599999999999,9.711858221666931,1.0,0.0,0.0,0.0,1.0,0.6720794727432473,0.6720794727432473,0.4516908176828413,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4516908172311504,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.820042907841892,9.711858221666931,123.0,4,0.5347826086956522,1,16,4.812184355372417,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.8067632707313648,0.0,1.8067632689246016,0.1290322580603538,64,7,5,1.4,0.7142857142857143,0.8571428571428571,0.5,0.2258769757263128,1,0.2857142857142857,393.62084,1,1,3,0.1428571428571428,0.1428571428571428,0.4285714285714285,24.857142857142858,56.0,8.0,48.0,56.231548571428576,42.34839527389621,137.327,15.999,121.328,2.3085714285714287,1.030512058173419,3.44,0.89,2.55,121.42857142857144,58.59755514855339,215.0,60.0,155.0,0.8887086428571428,0.6022726673459285,1.4611135,0.14462,1.3164935,193.7142857142857,41.944569836577294,268.0,152.0,116.0,79.77142857142856,93.9408280976566,272.0,5.3,266.7,9.701705385714286,3.493961607383776,13.618055,5.2116646,8.4063904,10.285714285714286,5.674864018868916,16.0,2.0,14.0,3.571428571428572,1.4982983545287878,6.0,2.0,4.0,0.4297056683347913,-0.8446547969109734,0.0613865240478273,130.860616266336,183.2048627728704,56.231548571428576,1,1,1,475.0,0.0,6.16541785423142,21.79449471770337,225625.0,0.475,0.0,0.0,0.0,1.0,0.0,1900.0,7600.0,475.0,67.85714285714285,204.11019245902585,26709.985571428573,1096.571428571429,3325.0,214.55313818479647,15.322580644667012,474.999999525,435111.5490855672,62158.7927265096,4,0.4516908172311504,0.0322580645150884,16,0.0010916740798957,1.7188226733391652,6.875290693356661,2,0,0,0,1,0,0,0,0,0,1,2.0,2,1,1.0,0,4,4,4.0,0,0,0,0,0,0,2,1,1,1.9758385443723396,0.9999999998707944,0.3471076827878391,1.9758385443723396,0.3428385443723396,0.0,0.0,1,130.860616266336,0.007641718559270233,0,0,1,0,1
